date,opponent_team,opponent_league,team,league,team_game_no,opponent_score,team_score,win_loss,is_home
20220906,HOU,AL,TEX,AL,135,3,4,1,0
20220906,KCA,AL,CLE,AL,134,1,4,1,0
20220906,OAK,AL,ATL,NL,136,9,10,1,0
20220906,SEA,AL,CHA,AL,136,3,0,0,0
20220906,TBA,AL,BOS,AL,137,8,4,0,0
20220907,CHN,NL,CIN,NL,134,1,7,1,0
20220907,COL,NL,MIL,NL,136,8,4,0,0
20220907,LAN,NL,SFN,NL,135,7,3,0,0
20220907,PHI,NL,MIA,NL,135,4,3,0,0
20220907,PIT,NL,NYN,NL,137,1,5,1,0
20220907,PIT,NL,NYN,NL,138,0,10,1,0
20220907,SDN,NL,ARI,NL,136,6,3,0,0
20220907,SLN,NL,WAS,NL,137,6,5,0,0
20220907,ANA,AL,DET,AL,137,4,5,1,0
20220907,BAL,AL,TOR,AL,136,1,4,1,0
20220907,HOU,AL,TEX,AL,136,4,3,0,0
20220907,KCA,AL,CLE,AL,135,2,1,0,0
20220907,NYA,AL,MIN,AL,134,5,4,0,0
20220907,NYA,AL,MIN,AL,135,7,1,0,0
20220907,OAK,AL,ATL,NL,137,3,7,1,0
20220907,SEA,AL,CHA,AL,137,6,9,1,0
20220907,TBA,AL,BOS,AL,138,1,0,0,0
20220908,CHN,NL,CIN,NL,135,3,4,1,0
20220908,MIL,NL,SFN,NL,136,2,1,0,0
20220908,MIL,NL,SFN,NL,137,4,2,0,0
20220908,PHI,NL,MIA,NL,136,5,6,1,0
20220908,SLN,NL,WAS,NL,138,6,11,1,0
20220908,NYA,AL,MIN,AL,136,3,4,1,0
20220908,OAK,AL,CHA,AL,138,2,14,1,0
20220909,CHN,NL,SFN,NL,138,4,2,0,0
20220909,COL,NL,ARI,NL,137,13,10,0,0
20220909,MIA,NL,NYN,NL,139,6,3,0,0
20220909,MIL,NL,CIN,NL,136,2,8,1,0
20220909,PHI,NL,WAS,NL,139,5,3,0,0
20220909,PIT,NL,SLN,NL,139,8,2,0,0
20220909,SDN,NL,LAN,NL,137,5,4,0,0
20220909,BAL,AL,BOS,AL,139,3,2,0,0
20220909,HOU,AL,ANA,AL,138,4,3,0,0
20220909,KCA,AL,DET,AL,138,2,10,1,0
20220909,MIN,AL,CLE,AL,136,6,7,1,0
20220909,NYA,AL,TBA,AL,136,2,4,1,0
20220909,OAK,AL,CHA,AL,139,3,5,1,0
20220909,SEA,AL,ATL,NL,138,4,6,1,0
20220909,TEX,AL,TOR,AL,137,3,4,1,0
20220910,CHN,NL,SFN,NL,139,2,5,1,0
20220910,COL,NL,ARI,NL,138,4,1,0,0
20220910,MIA,NL,NYN,NL,140,3,11,1,0
20220910,MIL,NL,CIN,NL,137,5,1,0,0
20220910,PHI,NL,WAS,NL,140,8,5,0,0
20220910,PIT,NL,SLN,NL,140,5,7,1,0
20220910,SDN,NL,LAN,NL,138,4,8,1,0
20220910,BAL,AL,BOS,AL,140,4,17,1,0
20220910,HOU,AL,ANA,AL,139,1,6,1,0
20220910,KCA,AL,DET,AL,139,4,8,1,0
20220910,MIN,AL,CLE,AL,137,4,6,1,0
20220910,NYA,AL,TBA,AL,137,10,3,0,0
20220910,OAK,AL,CHA,AL,140,2,10,1,0
20220910,SEA,AL,ATL,NL,139,3,1,0,0
20220910,TEX,AL,TOR,AL,138,7,11,1,0
20220911,CHN,NL,SFN,NL,140,2,4,1,0
20220911,COL,NL,ARI,NL,139,6,12,1,0
20220911,MIA,NL,NYN,NL,141,3,9,1,0
20220911,MIL,NL,CIN,NL,138,7,6,0,0
20220911,PHI,NL,WAS,NL,141,7,5,0,0
20220911,PIT,NL,SLN,NL,141,3,4,1,0
20220911,SDN,NL,LAN,NL,139,2,11,1,0
20220911,BAL,AL,BOS,AL,141,0,1,1,0
20220911,HOU,AL,ANA,AL,140,12,4,0,0
20220911,KCA,AL,DET,AL,140,4,0,0,0
20220911,MIN,AL,CLE,AL,138,1,4,1,0
20220911,NYA,AL,TBA,AL,138,10,4,0,0
20220911,OAK,AL,CHA,AL,141,10,3,0,0
20220911,SEA,AL,ATL,NL,140,8,7,0,0
20220911,TEX,AL,TOR,AL,139,4,1,0,0
20220912,ARI,NL,LAN,NL,140,0,6,1,0
20220912,CIN,NL,PIT,NL,140,3,6,1,0
20220912,MIA,NL,TEX,AL,140,2,3,1,0
20220912,MIA,NL,TEX,AL,141,10,6,0,0
20220912,NYN,NL,CHN,NL,141,2,5,1,0
20220912,SFN,NL,ATL,NL,141,3,2,0,0
20220912,CLE,AL,ANA,AL,141,5,4,0,0
20220912,DET,AL,HOU,AL,141,0,7,1,0
20220912,TOR,AL,TBA,AL,139,3,2,0,0
20220913,ARI,NL,LAN,NL,141,0,4,1,0
20220913,CIN,NL,PIT,NL,141,1,6,1,0
20220913,CIN,NL,PIT,NL,142,0,1,1,0
20220913,MIA,NL,PHI,NL,141,1,2,1,0
20220913,NYN,NL,CHN,NL,142,1,4,1,0
20220913,SFN,NL,ATL,NL,142,1,5,1,0
20220913,SLN,NL,MIL,NL,142,4,8,1,0
20220913,WAS,NL,BAL,AL,141,3,4,1,0
20220913,BOS,AL,NYA,AL,142,6,7,1,0
20220913,CHA,AL,COL,NL,142,4,2,0,0
20220913,CLE,AL,ANA,AL,142,3,1,0,0
20220913,DET,AL,HOU,AL,142,3,6,1,0
20220913,MIN,AL,KCA,AL,142,6,3,0,0
20220913,SEA,AL,SDN,NL,142,0,2,1,0
20220913,TEX,AL,OAK,AL,142,8,7,0,0
20220913,TOR,AL,TBA,AL,140,2,4,1,0
20220913,TOR,AL,TBA,AL,141,7,2,0,0
20220914,ARI,NL,LAN,NL,142,5,3,0,0
20220914,CIN,NL,PIT,NL,143,4,10,1,0
20220914,MIA,NL,PHI,NL,142,1,6,1,0
20220914,NYN,NL,CHN,NL,143,3,6,1,0
20220914,SFN,NL,ATL,NL,143,4,1,0,0
20220914,SLN,NL,MIL,NL,143,4,1,0,0
20220914,WAS,NL,BAL,AL,142,2,6,1,0
20220914,BOS,AL,NYA,AL,143,3,5,1,0
20220914,CHA,AL,COL,NL,143,0,3,1,0
20220914,CLE,AL,ANA,AL,143,5,3,0,0
20220914,DET,AL,HOU,AL,143,1,2,1,0
20220914,MIN,AL,KCA,AL,143,4,0,0,0
20220914,SEA,AL,SDN,NL,143,6,1,0,0
20220914,TEX,AL,OAK,AL,143,7,8,1,0
20220914,TOR,AL,TBA,AL,142,5,1,0,0
20220915,ARI,NL,SDN,NL,144,4,0,0,0
20220915,MIA,NL,PHI,NL,143,5,3,0,0
20220915,NYN,NL,PIT,NL,144,7,1,0,0
20220915,SLN,NL,CIN,NL,143,2,3,1,0
20220915,CLE,AL,CHA,AL,144,2,8,1,0
20220915,HOU,AL,OAK,AL,144,5,2,0,0
20220915,MIN,AL,KCA,AL,144,3,2,0,0
20220915,TOR,AL,TBA,AL,143,0,11,1,0
20220916,ARI,NL,SDN,NL,145,3,12,1,0
20220916,ATL,NL,PHI,NL,144,7,2,0,0
20220916,CHN,NL,COL,NL,144,2,1,0,0
20220916,MIL,NL,NYA,AL,144,7,6,0,0
20220916,NYN,NL,PIT,NL,145,4,3,0,0
20220916,SFN,NL,LAN,NL,143,0,5,1,0
20220916,SLN,NL,CIN,NL,144,6,5,0,0
20220916,WAS,NL,MIA,NL,145,5,4,0,0
20220916,ANA,AL,SEA,AL,143,8,7,0,0
20220916,BOS,AL,KCA,AL,145,2,1,0,0
20220916,CLE,AL,MIN,AL,143,4,3,0,0
20220916,DET,AL,CHA,AL,145,3,2,0,0
20220916,HOU,AL,OAK,AL,145,5,0,0,0
20220916,TBA,AL,TEX,AL,144,3,4,1,0
20220916,TOR,AL,BAL,AL,143,6,3,0,0
20220917,ARI,NL,SDN,NL,146,0,2,1,0
20220917,ATL,NL,PHI,NL,145,4,3,0,0
20220917,CHN,NL,COL,NL,145,1,3,1,0
20220917,MIL,NL,NYA,AL,145,4,1,0,0
20220917,NYN,NL,PIT,NL,146,5,1,0,0
20220917,SFN,NL,LAN,NL,144,2,7,1,0
20220917,SLN,NL,CIN,NL,145,5,1,0,0
20220917,SLN,NL,CIN,NL,146,1,0,0,0
20220917,WAS,NL,MIA,NL,146,5,3,0,0
20220917,ANA,AL,SEA,AL,144,2,1,0,0
20220917,BOS,AL,KCA,AL,146,0,9,1,0
20220917,CLE,AL,MIN,AL,144,5,1,0,0
20220917,CLE,AL,MIN,AL,145,7,6,0,0
20220917,DET,AL,CHA,AL,146,3,4,1,0
20220917,HOU,AL,OAK,AL,146,5,8,1,0
20220917,TBA,AL,TEX,AL,145,5,1,0,0
20220917,TOR,AL,BAL,AL,144,6,3,0,0
20220918,ARI,NL,SDN,NL,147,1,6,1,0
20220918,ATL,NL,PHI,NL,146,5,2,0,0
20220918,CHN,NL,COL,NL,146,3,4,1,0
20220918,MIL,NL,NYA,AL,146,8,12,1,0
20220918,NYN,NL,PIT,NL,147,7,3,0,0
20220918,SFN,NL,LAN,NL,145,3,4,1,0
20220918,SLN,NL,CIN,NL,147,0,3,1,0
20220918,WAS,NL,MIA,NL,147,1,3,1,0
20220918,ANA,AL,SEA,AL,145,5,1,0,0
20220918,BOS,AL,KCA,AL,147,13,3,0,0
20220918,CLE,AL,MIN,AL,146,0,3,1,0
20220918,DET,AL,CHA,AL,147,5,11,1,0
20220918,HOU,AL,OAK,AL,147,11,2,0,0
20220918,TBA,AL,TEX,AL,146,5,3,0,0
20220918,TOR,AL,BAL,AL,145,4,5,1,0
20220919,ATL,NL,WAS,NL,147,5,2,0,0
20220919,COL,NL,SFN,NL,147,7,10,1,0
20220919,LAN,NL,ARI,NL,147,5,2,0,0
20220919,MIA,NL,CHN,NL,147,10,3,0,0
20220919,MIL,NL,NYN,NL,149,2,7,1,0
20220919,ANA,AL,SEA,AL,146,1,9,1,0
20220919,BAL,AL,DET,AL,147,0,11,1,0
20220919,CLE,AL,MIN,AL,147,11,4,0,0
20220919,TBA,AL,HOU,AL,148,0,4,1,0
20220920,ATL,NL,WAS,NL,148,3,2,0,0
20220920,CIN,NL,BOS,AL,147,3,5,1,0
20220920,COL,NL,SFN,NL,148,3,6,1,0
20220920,LAN,NL,ARI,NL,148,6,5,0,0
20220920,LAN,NL,ARI,NL,149,2,5,1,0
20220920,MIA,NL,CHN,NL,148,1,2,1,0
20220920,MIL,NL,NYN,NL,150,5,7,1,0
20220920,PHI,NL,TOR,AL,148,11,18,1,0
20220920,SDN,NL,SLN,NL,149,5,0,0,0
20220920,BAL,AL,DET,AL,148,2,3,1,0
20220920,CHA,AL,CLE,AL,148,7,10,1,0
20220920,KCA,AL,MIN,AL,148,5,4,0,0
20220920,NYA,AL,PIT,NL,148,9,8,0,0
20220920,OAK,AL,SEA,AL,147,4,1,0,0
20220920,TBA,AL,HOU,AL,149,0,5,1,0
20220920,TEX,AL,ANA,AL,148,2,5,1,0
20220921,ATL,NL,WAS,NL,149,2,3,1,0
20220921,CIN,NL,BOS,AL,148,5,1,0,0
20220921,COL,NL,SFN,NL,149,1,6,1,0
20220921,LAN,NL,ARI,NL,150,1,6,1,0
20220921,MIA,NL,CHN,NL,149,3,4,1,0
20220921,MIL,NL,NYN,NL,151,6,0,0,0
20220921,PHI,NL,TOR,AL,149,4,3,0,0
20220921,SDN,NL,SLN,NL,150,1,0,0,0
20220921,BAL,AL,DET,AL,149,8,1,0,0
20220921,CHA,AL,CLE,AL,149,2,8,1,0
20220921,KCA,AL,MIN,AL,149,5,2,0,0
20220921,NYA,AL,PIT,NL,149,14,2,0,0
20220921,OAK,AL,SEA,AL,148,2,1,0,0
20220921,TBA,AL,HOU,AL,150,2,5,1,0
20220921,TEX,AL,ANA,AL,149,7,2,0,0
20220922,CIN,NL,MIL,NL,150,1,5,1,0
20220922,COL,NL,SFN,NL,150,0,3,1,0
20220922,LAN,NL,ARI,NL,151,3,2,0,0
20220922,PHI,NL,ATL,NL,150,1,0,0,0
20220922,PIT,NL,CHN,NL,150,2,3,1,0
20220922,SDN,NL,SLN,NL,151,4,5,1,0
20220922,BAL,AL,HOU,AL,151,2,0,0,0
20220922,CHA,AL,CLE,AL,150,2,4,1,0
20220922,KCA,AL,MIN,AL,150,4,1,0,0
20220922,NYA,AL,BOS,AL,149,5,4,0,0
20220922,OAK,AL,SEA,AL,149,5,9,1,0
20220922,TBA,AL,TOR,AL,150,10,5,0,0
20220922,TEX,AL,ANA,AL,150,5,3,0,0
20220923,ARI,NL,SFN,NL,151,5,6,1,0
20220923,CIN,NL,MIL,NL,151,3,5,1,0
20220923,COL,NL,SDN,NL,151,4,3,0,0
20220923,LAN,NL,SLN,NL,152,0,11,1,0
20220923,MIA,NL,WAS,NL,150,5,2,0,0
20220923,PHI,NL,ATL,NL,151,9,1,0,0
20220923,PIT,NL,CHN,NL,151,5,6,1,0
20220923,BAL,AL,HOU,AL,152,6,0,0,0
20220923,CHA,AL,DET,AL,150,3,5,1,0
20220923,KCA,AL,SEA,AL,150,5,1,0,0
20220923,MIN,AL,ANA,AL,151,2,4,1,0
20220923,NYA,AL,BOS,AL,150,5,4,0,0
20220923,OAK,AL,NYN,NL,152,2,9,1,0
20220923,TBA,AL,TOR,AL,151,10,6,0,0
20220923,TEX,AL,CLE,AL,151,3,6,1,0
20220924,ARI,NL,SFN,NL,152,5,2,0,0
20220924,CIN,NL,MIL,NL,152,2,10,1,0
20220924,COL,NL,SDN,NL,152,3,9,1,0
20220924,LAN,NL,SLN,NL,153,6,2,0,0
20220924,MIA,NL,WAS,NL,151,4,1,0,0
20220924,PHI,NL,ATL,NL,152,3,6,1,0
20220924,PIT,NL,CHN,NL,152,6,0,0,0
20220924,BAL,AL,HOU,AL,153,10,11,1,0
20220924,CHA,AL,DET,AL,151,2,7,1,0
20220924,KCA,AL,SEA,AL,151,5,6,1,0
20220924,MIN,AL,ANA,AL,152,8,4,0,0
20220924,NYA,AL,BOS,AL,151,7,5,0,0
20220924,OAK,AL,NYN,NL,153,10,4,0,0
20220924,TBA,AL,TOR,AL,152,1,3,1,0
20220924,TEX,AL,CLE,AL,152,2,4,1,0
20220925,ARI,NL,SFN,NL,153,2,3,1,0
20220925,CIN,NL,MIL,NL,153,2,1,0,0
20220925,COL,NL,SDN,NL,153,6,13,1,0
20220925,LAN,NL,SLN,NL,154,4,1,0,0
20220925,MIA,NL,WAS,NL,152,1,6,1,0
20220925,PHI,NL,ATL,NL,153,7,8,1,0
20220925,PIT,NL,CHN,NL,153,3,8,1,0
20220925,BAL,AL,HOU,AL,154,3,6,1,0
20220925,CHA,AL,DET,AL,152,1,4,1,0
20220925,KCA,AL,SEA,AL,152,13,12,0,0
20220925,MIN,AL,ANA,AL,153,3,10,1,0
20220925,NYA,AL,BOS,AL,152,2,0,0,0
20220925,OAK,AL,NYN,NL,154,4,13,1,0
20220925,TBA,AL,TOR,AL,153,1,7,1,0
20220925,TEX,AL,CLE,AL,153,4,10,1,0
20220926,PIT,NL,CIN,NL,154,8,3,0,0
20220926,WAS,NL,ATL,NL,154,0,8,1,0
20220926,BOS,AL,BAL,AL,153,8,14,1,0
20220926,TOR,AL,NYA,AL,153,3,2,0,0
20220927,CHN,NL,PHI,NL,153,2,1,0,0
20220927,MIL,NL,SLN,NL,155,2,6,1,0
20220927,NYN,NL,MIA,NL,154,4,6,1,0
20220927,PIT,NL,CIN,NL,155,4,1,0,0
20220927,SDN,NL,LAN,NL,154,4,3,0,0
20220927,SFN,NL,COL,NL,154,5,2,0,0
20220927,WAS,NL,ATL,NL,155,2,8,1,0
20220927,ANA,AL,OAK,AL,154,4,3,0,0
20220927,BOS,AL,BAL,AL,154,13,9,0,0
20220927,CLE,AL,TBA,AL,154,5,6,1,0
20220927,DET,AL,KCA,AL,154,4,3,0,0
20220927,HOU,AL,ARI,NL,155,10,2,0,0
20220927,MIN,AL,CHA,AL,154,4,0,0,0
20220927,SEA,AL,TEX,AL,153,0,5,1,0
20220927,TOR,AL,NYA,AL,154,2,5,1,0
20220928,CHN,NL,PHI,NL,154,4,2,0,0
20220928,MIL,NL,SLN,NL,156,5,1,0,0
20220928,NYN,NL,MIA,NL,155,5,4,0,0
20220928,PIT,NL,CIN,NL,156,4,3,0,0
20220928,SDN,NL,LAN,NL,155,0,1,1,0
20220928,SFN,NL,COL,NL,155,6,3,0,0
20220928,WAS,NL,ATL,NL,156,3,2,0,0
20220928,ANA,AL,OAK,AL,155,4,1,0,0
20220928,BOS,AL,BAL,AL,155,3,1,0,0
20220928,CLE,AL,TBA,AL,155,2,1,0,0
20220928,DET,AL,KCA,AL,155,2,1,0,0
20220928,HOU,AL,ARI,NL,156,2,5,1,0
20220928,MIN,AL,CHA,AL,155,8,4,0,0
20220928,SEA,AL,TEX,AL,154,3,1,0,0
20220928,TOR,AL,NYA,AL,155,3,8,1,0
20220929,CHN,NL,PHI,NL,155,2,0,0,0
20220929,MIL,NL,MIA,NL,156,2,4,1,0
20220929,SDN,NL,LAN,NL,156,2,5,1,0
20220929,SFN,NL,COL,NL,156,6,4,0,0
20220929,ANA,AL,OAK,AL,156,4,2,0,0
20220929,BOS,AL,BAL,AL,156,5,3,0,0
20220929,CLE,AL,TBA,AL,156,2,1,0,0
20220929,DET,AL,KCA,AL,156,10,3,0,0
20220929,MIN,AL,CHA,AL,156,3,4,1,0
20220929,SEA,AL,TEX,AL,155,10,9,0,0
20220930,ATL,NL,NYN,NL,157,5,2,0,0
20220930,CHN,NL,CIN,NL,157,6,1,0,0
20220930,LAN,NL,COL,NL,157,10,1,0,0
20220930,MIL,NL,MIA,NL,157,1,0,0,0
20220930,SDN,NL,CHA,AL,157,1,3,1,0
20220930,SFN,NL,ARI,NL,157,10,4,0,0
20220930,SLN,NL,PIT,NL,157,2,1,0,0
20220930,WAS,NL,PHI,NL,156,1,5,1,0
20220930,ANA,AL,TEX,AL,156,4,1,0,0
20220930,CLE,AL,KCA,AL,157,6,3,0,0
20220930,DET,AL,MIN,AL,157,0,7,1,0
20220930,HOU,AL,TBA,AL,157,3,7,1,0
20220930,NYA,AL,BAL,AL,157,1,2,1,0
20220930,SEA,AL,OAK,AL,157,2,1,0,0
20220930,TOR,AL,BOS,AL,157,9,0,0,0
20221001,ATL,NL,NYN,NL,158,4,2,0,0
20221001,CHN,NL,CIN,NL,158,2,1,0,0
20221001,LAN,NL,COL,NL,158,6,4,0,0
20221001,MIL,NL,MIA,NL,158,3,4,1,0
20221001,SDN,NL,CHA,AL,158,5,2,0,0
20221001,SFN,NL,ARI,NL,158,4,8,1,0
20221001,SLN,NL,PIT,NL,158,13,3,0,0
20221001,WAS,NL,PHI,NL,157,13,4,0,0
20221001,WAS,NL,PHI,NL,158,2,8,1,0
20221001,ANA,AL,TEX,AL,157,3,2,0,0
20221001,CLE,AL,KCA,AL,158,1,7,1,0
20221001,DET,AL,MIN,AL,158,3,2,0,0
20221001,HOU,AL,TBA,AL,158,2,1,0,0
20221001,NYA,AL,BAL,AL,158,8,0,0,0
20221001,SEA,AL,OAK,AL,158,5,1,0,0
20221001,TOR,AL,BOS,AL,158,10,0,0,0
20221002,ATL,NL,NYN,NL,159,5,3,0,0
20221002,CHN,NL,CIN,NL,159,8,1,0,0
20221002,LAN,NL,COL,NL,159,1,4,1,0
20221002,MIL,NL,MIA,NL,159,3,4,1,0
20221002,SDN,NL,CHA,AL,159,1,2,1,0
20221002,SFN,NL,ARI,NL,159,4,3,0,0
20221002,SLN,NL,PIT,NL,159,5,7,1,0
20221002,WAS,NL,PHI,NL,159,1,8,1,0
20221002,ANA,AL,TEX,AL,158,8,3,0,0
20221002,CLE,AL,KCA,AL,159,7,5,0,0
20221002,DET,AL,MIN,AL,159,5,2,0,0
20221002,HOU,AL,TBA,AL,159,3,1,0,0
20221002,NYA,AL,BAL,AL,159,1,3,1,0
20221002,SEA,AL,OAK,AL,159,3,10,1,0
20221002,TOR,AL,BOS,AL,159,6,3,0,0
20221003,CIN,NL,CHN,NL,160,3,1,0,0
20221003,LAN,NL,COL,NL,160,1,2,1,0
20221003,MIA,NL,ATL,NL,160,4,0,0,0
20221003,MIL,NL,ARI,NL,160,6,5,0,0
20221003,PIT,NL,SLN,NL,160,3,2,0,0
20221003,SDN,NL,SFN,NL,160,7,4,0,0
20221003,BAL,AL,TOR,AL,160,1,5,1,0
20221003,BOS,AL,TBA,AL,160,4,3,0,0
20221003,CHA,AL,MIN,AL,160,3,2,0,0
20221003,CLE,AL,KCA,AL,160,2,5,1,0
20221003,HOU,AL,PHI,NL,160,0,3,1,0
20221003,OAK,AL,ANA,AL,160,5,4,0,0
20221003,SEA,AL,DET,AL,159,3,4,1,0
20221003,TEX,AL,NYA,AL,159,1,3,1,0
20221004,CIN,NL,CHN,NL,161,3,2,0,0
20221004,LAN,NL,COL,NL,161,2,5,1,0
20221004,MIA,NL,ATL,NL,161,1,2,1,0
20221004,MIL,NL,ARI,NL,161,3,0,0,0
20221004,NYN,NL,WAS,NL,160,4,2,0,0
20221004,NYN,NL,WAS,NL,161,8,0,0,0
20221004,PIT,NL,SLN,NL,161,7,8,1,0
20221004,SDN,NL,SFN,NL,161,6,2,0,0
20221004,BOS,AL,TBA,AL,161,6,0,0,0
20221004,CHA,AL,MIN,AL,161,8,3,0,0
20221004,CLE,AL,KCA,AL,161,5,3,0,0
20221004,HOU,AL,PHI,NL,161,10,0,0,0
20221004,OAK,AL,ANA,AL,161,2,1,0,0
20221004,SEA,AL,DET,AL,160,7,6,0,0
20221004,SEA,AL,DET,AL,161,9,6,0,0
20221004,TEX,AL,NYA,AL,160,4,5,1,0
20221004,TEX,AL,NYA,AL,161,3,2,0,0
20221005,CIN,NL,CHN,NL,162,2,15,1,0
20221005,LAN,NL,COL,NL,162,6,1,0,0
20221005,MIA,NL,ATL,NL,162,12,9,0,0
20221005,MIL,NL,ARI,NL,162,2,4,1,0
20221005,NYN,NL,WAS,NL,162,9,2,0,0
20221005,PIT,NL,SLN,NL,162,5,3,0,0
20221005,SDN,NL,SFN,NL,162,1,8,1,0
20221005,BAL,AL,TOR,AL,161,5,4,0,0
20221005,BAL,AL,TOR,AL,162,1,5,1,0
20221005,BOS,AL,TBA,AL,162,6,3,0,0
20221005,CHA,AL,MIN,AL,162,1,10,1,0
20221005,CLE,AL,KCA,AL,162,9,2,0,0
20221005,HOU,AL,PHI,NL,162,3,2,0,0
20221005,OAK,AL,ANA,AL,162,3,2,0,0
20221005,SEA,AL,DET,AL,162,5,4,0,0
20221005,TEX,AL,NYA,AL,162,4,2,0,0
